Canonical_ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
3808,Möttull,"Möttull, Finnakonungr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3810,Mýlaugr,"Mýlaugr, bóndi at Mýlaugsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3813,Mýrgjol Gljómalsdóttir Írakonungs,"Mýrgjol Gljómalsdóttir Írakonungs, kona Melduns jarls, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3814,Mýriðr,"Mýriðr, álfkona, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3815,Mýrkjartan Njálsson svartknes (Mýrkjartan í skinnfeldi),"Mýrkjartan Njálsson svartknes (Mýrkjartan í skinnfeldi), Írakonungr, ",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3816,Mýrún Maddaðardóttir,"Mýrún Maddaðardóttir, kona Auðunar stota, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3817,Naddoðr (Nadd-Oddr) víkingr,"Naddoðr (Nadd-Oddr) víkingr, er fann Ísland, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3818,Naddr Þórhaddsson,"Naddr Þórhaddsson, af Rannveigarstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3819,Naðr,"Naðr, í Naðrdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3820,Nafar-Helgi Bjarnarson,"Nafar-Helgi Bjarnarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3821,Nafarr sax,"Nafarr sax, farmaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3822,Nagli,"Nagli, í Mávahlíð, suðreyskr maðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3823,Náinn,"Náinn, dvergr, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3824,Nanna,"Nanna, ásynja, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3825,Narfi Arnarson,"Narfi Arnarson, í Arnarnesi, (kallaðr Hríseyjar-Narfi í Víga-Glúms sögu), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3827,Narfi Einarsson,"Narfi Einarsson, Kleppssonar, á Narfastöðum í Melasveit, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3828,Narfi Finnbogason ins ramma,"Narfi Finnbogason ins ramma, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3829,Narfi Skeggjason,"Narfi Skeggjason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3830,Narfi Snorrason,"Narfi Snorrason, prestr a Kolbeinsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3831,Narfi Þormóðarson ins ramma,"Narfi Þormóðarson ins ramma, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3832,Narfi Þrándarson (Hríseyjar-Narfi),"Narfi Þrándarson (Hríseyjar-Narfi), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3833,Narfi,"Narfi, flugumaðr Runólfs í Dal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3835,Narfi,"Narfi, frændi Kormáks á Mel, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3836,Narfi,"Narfi, frændi Vémundar kögurs, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3837,Narfi,"Narfi, gervinafn Refs Steinssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3838,Narfi,"Narfi, heimamaðr í Tungu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3839,Narfi,"Narfi, í Hellisey, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3840,Narfi,"Narfi, jötunn (sonr Loka), ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3841,Nari,"Nari, jötunn (sonr Loka), ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3842,Náttfari,"Náttfari, landnm. í Náttfaravík, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3843,Nauma,"Nauma, ásynja, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3844,Nefglita,"Nefglita, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3846,Nefsteinn Gnúpa-Bárðarson,"Nefsteinn Gnúpa-Bárðarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3847,Nereiðr (Neri) jarl inn gamli,"Nereiðr (Neri) jarl inn gamli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3848,Nereiðr Hlöðvisdóttir (Svanlaug),"Nereiðr Hlöðvisdóttir (Svanlaug), frilla Þorgríms at Kárnsá, svo kona Gilla jarls, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3849,Nes-Björn Jötun-Bjarnarson,"Nes-Björn Jötun-Bjarnarson, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3851,Niðbjörg Bjólansdóttir,"Niðbjörg Bjólansdóttir, kona Helga Ottarssonar, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3852,Níðungr Gjallandason ór Syrgisdölum,"Níðungr Gjallandason ór Syrgisdölum, gervinafn Þorleifs jarls-skálds, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3853,Nikulás Pétrsson,"Nikulás Pétrsson, at Hofi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3854,Nikulás Þorbergsson,"Nikulás Þorbergsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3855,Nípa,"Nípa, tröllkona, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3856,Njáll Helguson,"Njáll Helguson, á Kroppi, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3857,Njáll Herlaugsson,"Njáll Herlaugsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3858,Njáll Sigmundarson,"Njáll Sigmundarson, í Skógum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3859,Njáll Þorgeirsson,"Njáll Þorgeirsson, at Bergþórshváli, ",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3860,Njáll,"Njáll, bóndi í Gnúpsdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3861,Njáll,"Njáll, bóndi í Leirufirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3862,Njörðr Yngvason,"Njörðr Yngvason, Svíakonungr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3863,Njörðr,"Njörðr, áss, ",True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
3864,Njörun,"Njörun, ásynja, ",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3865,Njósnar-Helgi,"Njósnar-Helgi, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3866,Nökkver,"Nökkver, dvergr, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3867,Nollarr,"Nollarr, á Nollarsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3868,Nollr Konálsson,"Nollr Konálsson, jarl, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3869,Norðri,"Norðri, dvergr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3870,Óblauðr Hjörleifsson ins kvensama,"Óblauðr Hjörleifsson ins kvensama, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3871,Óblauðr Ótryggsson (sbr. Ótryggr Óblauðsson),"Óblauðr Ótryggsson (sbr. Ótryggr Óblauðsson), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3872,Óblauðr,"Óblauðr, víkingr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3873,Oddbergr,"Oddbergr, Grænlendingr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3874,Oddbjörg Glúmsdóttir,"Oddbjörg Glúmsdóttir, kona Ásbjarnar Þórissonar, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3875,Oddbjörg Grímsdóttir Loðmundarsonar,"Oddbjörg Grímsdóttir Loðmundarsonar, kona Snorra Þórðarsonár í Mála, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3876,Oddbjörg Skjöldólfsdóttir,"Oddbjörg Skjöldólfsdóttir, kona Hrafnkels goða, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3877,Oddbjörg völva,"Oddbjörg völva, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3878,Oddbjörn askasmiðr,"Oddbjörn askasmiðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3879,Oddfríðr Helgadóttir,"Oddfríðr Helgadóttir, kona Klængs Grímkelssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3880,Oddgeirr inn einræni,"Oddgeirr inn einræni, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3881,Oddgeirr inn franski,"Oddgeirr inn franski, galeiðuforingi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3882,Oddgeirr,"Oddgeirr, landnm. á Leirá ok Oddgeirshólum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3883,Oddi Ásólfsson (Oddr),"Oddi Ásólfsson (Oddr), í Höfða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3884,Oddi Barkarson,"Oddi Barkarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3885,Oddi Grímsson,"Oddi Grímsson, í Höfða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3886,Oddi Helgason,"Oddi Helgason, í Fellsmúla (Stjörnu-Oddi), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3887,Oddi Ketilsson ok Ýrar,"Oddi Ketilsson ok Ýrar, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3888,Oddi Snærisson,"Oddi Snærisson, faðir Þorgils, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3890,Oddi Þorgeirsson,"Oddi Þorgeirsson, frá Mývatni, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3892,Oddi Þrándarson mjóbeins ok Hallgrímu,"Oddi Þrándarson mjóbeins ok Hallgrímu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3894,Oddkatla Otkelsdóttir (Oddkelsdóttir),"Oddkatla Otkelsdóttir (Oddkelsdóttir), ór Þjórsárdal, kona Hlenna ins gamla, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3895,Oddkatla Þórðardóttir örvhandar,"Oddkatla Þórðardóttir örvhandar, kona Víga-Sturlu Þjóðrekssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3896,Oddkell Þorbjarnarson,"Oddkell Þorbjarnarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3897,Oddlaug Eyvindardóttir,"Oddlaug Eyvindardóttir, kona Sigmundar Válasonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3898,Oddlaug Özurardóttir,"Oddlaug Özurardóttir, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3899,Oddlaug Vébrandsdóttir,"Oddlaug Vébrandsdóttir, kona Svertings Runólfssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3900,Oddleif Retilbjarnardóttir ins gamla,"Oddleif Retilbjarnardóttir ins gamla, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3901,Oddleif,"Oddleif, kona Óláfs á Mælishóli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3902,Oddleifr Geirleifsson,"Oddleifr Geirleifsson, Eiríkssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3903,Oddleifr Hrafna-Flókason stafr,"Oddleifr Hrafna-Flókason stafr, á Stafshóli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3904,Oddmarr Þórunnarson,"Oddmarr Þórunnarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3905,Oddný Brodd-Helgadóttir,"Oddný Brodd-Helgadóttir, kona Hallbjarnar ins sterka, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3906,Oddný Einarsdóttir,"Oddný Einarsdóttir, Auðunarsonar, kona Ronáls Retilssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3907,Oddný Geitisdóttir,"Oddný Geitisdóttir, móðir Þorsteins uxafóts, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3908,Oddný Jónsdóttir (Jóansdóttir),"Oddný Jónsdóttir (Jóansdóttir), kona Þorfinns Ingimundarsonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3909,Oddný Oddsdóttir ins mjóva,"Oddný Oddsdóttir ins mjóva, kona Eilífs ins unga Eilífssonar í Odda, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3910,Oddný Þorbjarnardóttir ins gaulverska,"Oddný Þorbjarnardóttir ins gaulverska, kona Orms Fróðasonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3911,Oddný Þórhallsdóttir,"Oddný Þórhallsdóttir, kona Áma Víga-Gunnarssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3912,Oddný Þorkelsdóttir eykyndill,"Oddný Þorkelsdóttir eykyndill, kona Þórðar Kolbeinssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3914,Oddr Álason inn auðgi,"Oddr Álason inn auðgi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3915,Oddr Amgeirsson (Fjall-Oddr),"Oddr Amgeirsson (Fjall-Oddr), af Sléttu, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3917,Oddr Breiðfirðingr,"Oddr Breiðfirðingr, skáld, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3918,Oddr Draflason,"Oddr Draflason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3919,Oddr einbúi,"Oddr einbúi, undir Einbúabrekkum, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3920,Oddr Halldórsson,"Oddr Halldórsson, líki. ór Forsárskógum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3921,Oddr Hallkelsson,"Oddr Hallkelsson, at Kiðjabergi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3922,Oddr Hallvarðsson,"Oddr Hallvarðsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3923,Oddr Hauksson,"Oddr Hauksson, á Álftanesi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3924,Oddr Helgason inn mjóvi,"Oddr Helgason inn mjóvi, at Mjósyndi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3925,Oddr Hlöðvisson skrauti (Skraut-Oddr),"Oddr Hlöðvisson skrauti (Skraut-Oddr), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3926,Oddr kaldmunnr,"Oddr kaldmunnr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3927,Oddr Kötluson,"Oddr Kötluson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3928,Oddr Ófeigsson,"Oddr Ófeigsson, á Mel í Miðfirði, ",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3929,Oddr ómagaskáld,"Oddr ómagaskáld, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3930,Oddr Önundarson(Tungu-Oddr),"Oddr Önundarson(Tungu-Oddr), ",True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3931,Oddr Örlygsson,"Oddr Örlygsson, á Eyri í Skutulsfirði, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3932,Oddr Ormsson,"Oddr Ormsson, ór Ormsdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3933,Oddr Óttarsson,"Oddr Óttarsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3934,Oddr sindri,"Oddr sindri, bóndi á Oddsstöðum við Lagarfljót, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3935,Oddr Snorrason,"Oddr Snorrason, munkr á Þingeyrum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3936,Oddr Steindórsson,"Oddr Steindórsson, Bitru-Oddasonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3937,Oddr Sveinbjarnarson,"Oddr Sveinbjarnarson, djákn á Álftanesi á Mýrum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3938,Oddr Unason,"Oddr Unason, í Unadal, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3939,Oddr Vífilsson,"Oddr Vífilsson, í Breiðavík á Snæfellsnesi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3940,Oddr Þorbrandsson,"Oddr Þorbrandsson, at Þorbrandsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3941,Oddr Þorgrímsson,"Oddr Þorgrímsson, í Axlarhaga, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3942,Oddr Þórhölluson innar málgu,"Oddr Þórhölluson innar málgu, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3943,Oddr Þórormsson,"Oddr Þórormsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3944,Oddr Þórveigarson,"Oddr Þórveigarson, at Þórveigarstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3945,Oddr Þorviðarson rakki,"Oddr Þorviðarson rakki, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3946,Oddr,"Oddr, á Jörva í Haukadal, ",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3947,Oddr,"Oddr, bóndi í Tungu í Bitru, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3948,Oddr,"Oddr, fylgdarmaðr Ara Mássonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3949,Oddr,"Oddr, haugbúi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3950,Oddr,"Oddr, hirðmaðr Óláfs digra, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3952,Oddr,"Oddr, sauðamaðr Þóris á Laugalandi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3953,Oddvör,"Oddvör, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3954,Óðinn,"Óðinn, æðstr ása, ",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3955,Ófeigr Einarsson grettir,"Ófeigr Einarsson grettir, á Ófeigsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3956,Ófeigr Herröðarson,"Ófeigr Herröðarson, landnm. í Ófeigsfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3957,Ófeigr inn raumdælski,"Ófeigr inn raumdælski, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3958,Ófeigr Ívarsson burlufótr,"Ófeigr Ívarsson burlufótr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3959,Ófeigr Járngerðarson (ok Önundar ins kristna Þorgilssonar),"Ófeigr Járngerðarson (ok Önundar ins kristna Þorgilssonar), ",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3960,Ófeigr Kráku-Hreiðarsson þunnskeggr,"Ófeigr Kráku-Hreiðarsson þunnskeggr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3961,Ófeigr lafskegg Öxna-Þórisson,"Ófeigr lafskegg Öxna-Þórisson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3962,Ófeigr Loðmundarson ins gamla,"Ófeigr Loðmundarson ins gamla, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3963,Ófeigr Oddsson,"Ófeigr Oddsson, Ófeigssonar, ",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3964,Ófeigr Önundarson grettir,"Ófeigr Önundarson grettir, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3965,Ófeigr Skíðason,"Ófeigr Skíðason, á Reykjum, ",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3966,Ófeigr Þórarinsson,"Ófeigr Þórarinsson, á Knappsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3967,Ófeigr Þórólfsson fasthalda,"Ófeigr Þórólfsson fasthalda, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3968,Ófeigr,"Ófeigr, dulnefni Gísls Ingasonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3969,Ófeigr,"Ófeigr, þræll Arnkels goða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3970,Ófnir,"Ófnir, heiti Óðins, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3971,Ófótan,"Ófótan, í Ófótansfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3972,Ögmundr flóki,"Ögmundr flóki, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3973,Ögmundr Galtason,"Ögmundr Galtason, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3974,Ögmundr Hörða-Kárason,"Ögmundr Hörða-Kárason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3975,Ögmundr Höskuldsson,"Ögmundr Höskuldsson, af Höskuldsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3976,Ögmundr Hrafnsson dyttr,"Ögmundr Hrafnsson dyttr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3977,Ögmundr illi,"Ögmundr illi, berserkr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3978,Ögmundr Kormáksson,"Ögmundr Kormáksson, á Mel, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3979,Ögmundr Valþjófsson,"Ögmundr Valþjófsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3980,Ögmundr Völu-Steinsson,"Ögmundr Völu-Steinsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3981,Ögmundr Þorkelsson,"Ögmundr Þorkelsson, Ásgeirssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3982,Ögmundr,"Ögmundr, fyrri maðr Rannveigar Eiríksdóttur, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3983,Ögmundr,"Ögmundr, kappi á Orminum langa, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3984,Ögmundr,"Ögmundr, skósveinn Gunnhildar konungamóður, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3985,Óláfr (líki.) Arnsteinsson,"Óláfr (líki.) Arnsteinsson, í Klifshaga, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3986,Óláfr Ásgeirsson völubrjótr,"Óláfr Ásgeirsson völubrjótr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3987,Óláfr belgr,"Óláfr belgr, landnm., í Óláfsvík, Belgsstöðum í Belgsdal og Ólafsdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3988,Óláfr Egilsson rauða,"Óláfr Egilsson rauða, í Nesi í Norðfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3989,Óláfr Eiríksson inn sænski,"Óláfr Eiríksson inn sænski, konungr í Svíþjóð, ",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3990,Óláfr Eyvindarson,"Óláfr Eyvindarson, at Dröngum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3991,Óláfr feilan Þorsteinsson (Óleifr),"Óláfr feilan Þorsteinsson (Óleifr), í Hvammi í Dölum, ",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3992,Óláfr Guðröðarson,"Óláfr Guðröðarson, Hálfdanarsonar, konungr, ",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3993,Óláfr Haraldsson hárfagra,"Óláfr Haraldsson hárfagra, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3994,Óláfr Haraldsson inn helgi (inn digri),"Óláfr Haraldsson inn helgi (inn digri), Noregskonungr, ",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3995,Óláfr Haraldsson inn kyrri,"Óláfr Haraldsson inn kyrri, Nóregskonungr, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3996,Óláfr Hávarðsson bjarnylr,"Óláfr Hávarðsson bjarnylr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3997,Óláfr Helgason,"Óláfr Helgason, Eyjólfssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3998,Óláfr Hranason,"Óláfr Hranason, á Fífilsvöllum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4000,Óláfr Ingjaldsson trételgja,"Óláfr Ingjaldsson trételgja, Svíakonungr, ",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
